No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0.0,0.0,0.0,0.0,2.0,0.0,135.996,52.269,79.528,35.745,35.337,9.559,0.0,0.0
1,0.0,0.0,0.0,1.0,3.0,0.0,87.977,117.644,87.369,36.99,36.708,9.749,0.0,0.0
2,0.0,0.0,0.0,2.0,4.0,0.0,353.557,130.421,35.378,36.016,35.733,9.649,0.0,0.0
3,0.0,0.0,0.0,3.0,5.0,0.0,408.956,133.697,66.366,35.96,35.871,9.58,0.0,0.0
4,0.0,0.0,0.0,4.0,6.0,0.0,208.176,170.121,48.687,35.871,35.449,9.591,0.0,0.0
5,0.0,0.0,0.0,5.0,7.0,0.0,233.91,204.602,65.219,36.063,35.502,9.624,0.0,0.0
6,0.0,0.0,0.0,6.0,8.0,0.0,315.478,219.532,110.398,36.013,35.87,9.587,0.0,0.0
7,1.0,0.0,0.0,0.0,0.0,0.0,1151.338,86.397,92.923,36.743,36.523,9.692,0.0,0.0
8,1.0,0.0,0.0,1.0,2.0,0.0,707.421,274.066,70.139,36.237,35.908,9.701,0.0,0.0
10,1.0,0.0,0.0,3.0,4.0,0.0,819.205,341.686,68.071,36.196,35.756,9.595,0.0,0.0
11,1.0,0.0,0.0,4.0,5.0,0.0,845.528,378.834,45.684,36.451,36.255,9.619,0.0,0.0
13,1.0,0.0,0.0,6.0,8.0,0.0,660.973,410.055,34.058,36.948,36.782,9.754,0.0,0.0
14,2.0,0.0,0.0,0.0,0.0,0.0,1607.285,64.668,72.032,36.076,35.698,9.573,0.0,0.0
15,2.0,0.0,0.0,1.0,2.0,0.0,1566.89,175.41,87.272,36.06,35.904,9.598,0.0,0.0
16,2.0,0.0,0.0,2.0,3.0,0.0,1653.114,273.505,122.803,37.098,36.49,9.893,0.0,0.0
17,2.0,0.0,0.0,3.0,4.0,0.0,1372.143,279.797,75.234,36.569,36.25,9.712,0.0,0.0
18,2.0,0.0,0.0,4.0,6.0,0.0,1272.68,413.371,20.497,36.508,36.391,9.723,0.0,0.0
19,3.0,0.0,0.0,0.0,1.0,0.0,1827.539,242.529,65.485,36.96,36.622,9.734,0.0,0.0
20,3.0,0.0,0.0,1.0,3.0,0.0,2064.735,336.848,39.193,36.621,36.425,9.664,0.0,0.0
21,3.0,0.0,0.0,2.0,4.0,0.0,2284.895,385.437,-28.19,37.466,37.357,9.742,0.0,0.0
22,4.0,0.0,0.0,0.0,0.0,0.0,2577.963,61.491,-42.448,35.541,35.192,9.512,0.0,0.0
23,4.0,0.0,0.0,1.0,1.0,0.0,2455.196,92.582,51.058,35.674,34.595,9.293,0.0,0.0
24,4.0,0.0,0.0,2.0,2.0,0.0,2687.389,108.805,39.645,35.723,35.49,9.577,0.0,0.0
25,4.0,0.0,0.0,3.0,3.0,0.0,2496.922,135.674,20.698,35.857,35.657,9.538,0.0,0.0
27,4.0,0.0,0.0,5.0,6.0,0.0,2716.789,289.623,109.299,36.87,36.522,9.709,0.0,0.0
28,4.0,0.0,0.0,6.0,7.0,0.0,2691.302,322.956,98.7,36.189,36.023,9.631,0.0,0.0
29,4.0,0.0,0.0,7.0,8.0,0.0,2566.977,364.584,17.513,36.561,36.162,9.621,0.0,0.0
31,6.0,0.0,0.0,1.0,4.0,0.0,3481.155,139.782,57.345,36.166,35.799,9.598,0.0,0.0
32,6.0,0.0,0.0,2.0,5.0,0.0,3699.262,158.423,71.252,36.097,35.578,9.638,0.0,0.0
35,6.0,0.0,0.0,5.0,8.0,0.0,4020.399,240.498,133.405,37.155,36.638,9.609,0.0,0.0
36,6.0,0.0,0.0,6.0,10.0,0.0,3586.485,309.085,66.614,36.389,36.061,9.662,0.0,0.0
37,6.0,0.0,0.0,7.0,11.0,0.0,4030.824,312.127,-28.02,37.294,37.248,9.783,0.0,0.0
