<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,0,0,1,0,58.452,36.752,6.42,37.508,37.383,9.752,0,0
1,0,0,0,1,2,0,121.915,50.291,108.147,38.665,37.789,9.878,0,0
2,0,0,0,2,3,0,350.425,143.154,74.495,38.102,37.827,9.886,0,0
3,0,0,0,3,4,0,193.946,169.176,39.531,37.398,36.919,9.832,0,0
4,0,0,0,4,5,0,229.615,194.33,75.76,37.063,36.612,9.746,0,0
5,0,0,0,5,6,0,387.727,197.444,50.769,38.378,38.044,9.874,0,0
6,0,0,0,6,7,0,295.159,236.152,62.191,37.541,37.239,9.737,0,0
7,0,0,0,7,8,0,340.031,334.441,80.991,37.97,36.699,9.722,0,0
8,0,0,0,8,9,0,296.35,339.763,85.572,37.832,37.393,9.872,0,0
10,1,0,0,0,0,0,1146.032,107.768,84.462,37.846,37.68,9.834,0,0
11,1,0,0,1,1,0,851.315,162.744,-37.017,37.135,36.791,9.78,0,0
12,1,0,0,2,2,0,809.069,191.366,29.513,37.101,36.578,9.669,0,0
14,1,0,0,4,5,0,685.431,336.637,46.123,37.433,37.298,9.807,0,0
15,1,0,0,5,6,0,788.419,381.432,86.326,37.987,37.63,9.845,0,0
16,2,0,0,0,0,0,1565.15,104.588,74.794,37.468,37.218,9.801,0,0
17,2,0,0,1,2,0,1564.223,205.816,96.794,37.899,37.519,9.82,0,0
18,2,0,0,2,3,0,1676.929,282.866,123.053,38.742,38.563,9.988,0,0
19,2,0,0,3,4,0,1601.543,292.257,110.966,37.891,37.643,9.835,0,0
20,2,0,0,4,5,0,1176.879,323.799,63.36,38.049,37.748,9.869,0,0
21,2,0,0,5,6,0,1325.013,332.549,57.287,37.65,37.354,9.766,0,0
22,3,0,0,0,1,0,2009.405,130.706,64.607,36.691,36.369,9.665,0,0
23,3,0,0,1,2,0,2301.551,214.914,79.708,38.716,38.531,9.98,0,0
24,3,0,0,2,3,0,1797.521,254.716,58.728,37.102,36.803,9.777,0,0
26,3,0,0,4,5,0,2232.121,329.535,8.852,37.995,37.914,9.884,0,0
27,3,0,0,5,7,0,2045.708,377.233,101.241,38.043,37.877,9.809,0,0
28,4,0,0,0,1,0,2436.627,69.851,51.515,36.733,36.425,9.678,0,0
29,4,0,0,1,2,0,2688.763,153.115,62.595,37.931,37.482,9.897,0,0
30,4,0,0,2,3,0,2578.102,162.246,48.914,36.582,36.568,9.677,0,0
31,4,0,0,3,4,0,2480.221,168.755,20.265,37.111,36.973,9.723,0,0
32,4,0,0,4,6,0,2724.099,380.426,90.459,38.651,38.37,9.951,0,0
33,4,0,0,5,8,0,2662.589,402.311,-28.383,38.216,38.135,9.942,0,0
34,4,0,0,6,10,0,2514.545,416.245,-3.467,38.705,34.551,9.533,0,0
35,5,0,0,0,0,0,3412.331,26.43,95.492,38.252,37.817,9.904,0,0
36,5,0,0,1,1,0,3343.783,107.147,30.734,37.675,37.551,9.872,0,0
37,5,0,0,2,2,0,3271.418,130.974,28.386,37.055,36.863,9.701,0,0
38,5,0,0,3,3,0,3449.675,152.682,71.758,37.677,37.617,9.804,0,0
39,5,0,0,4,4,0,2926.749,240.305,49.627,37.205,36.691,9.698,0,0
40,5,0,0,5,5,0,3219.913,341.224,80.216,37.703,37.659,9.89,0,0
41,5,0,0,6,6,0,3327.294,354.025,-42.467,38.114,38.029,9.838,0,0
42,5,0,0,7,8,0,2900.33,415.601,-0.664,39.174,35.332,9.62,0,0
43,6,0,0,0,1,0,3822.759,143.137,85.948,37.605,37.141,9.809,0,0
44,6,0,0,1,3,0,3654.341,197.895,40.547,37.23,37.056,9.749,0,0
45,6,0,0,2,7,0,3818.882,315.084,93.82,37.923,37.407,9.809,0,0
46,6,0,0,3,9,0,3988.996,383.927,-31.408,38.233,38.12,9.865,0,0
47,6,0,0,4,10,0,3749.914,387.089,-20.168,38.085,37.965,9.902,0,0
48,7,0,0,0,0,0,4553.896,33.452,95.914,37.787,37.617,9.818,0,0
49,7,0,0,1,3,0,4358.778,231.529,82.891,37.3,37.057,9.759,0,0
50,7,0,0,2,4,0,4198.676,232.959,77.075,36.837,36.694,9.727,0,0
51,7,0,0,3,6,0,4351.039,271.778,94.583,37.96,37.818,9.867,0,0
52,7,0,0,4,7,0,4532.124,274.232,-22.176,37.825,37.594,9.82,0,0
