<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,0,0,0,0,54.862,23.366,14.587,38.889,38.617,9.938,0,0
1,0,0,0,1,2,0,349.502,129.872,-2.547,38.217,38.139,9.865,0,0
2,0,0,0,2,3,0,187.572,158.886,-1.661,37.734,37.4,9.783,0,0
3,0,0,0,3,4,0,234.36,175.863,11.604,38.201,37.896,9.909,0,0
4,0,0,0,4,5,0,381.907,194.003,-9.948,38.541,38.464,9.949,0,0
5,0,0,0,5,6,0,289.384,230.061,89.627,38.461,38.183,9.903,0,0
6,0,0,0,6,7,0,336.539,330.676,41.166,37.539,37.362,9.83,0,0
7,0,0,0,7,8,0,282.398,333.393,106.49,38.768,38.435,9.899,0,0
8,1,0,0,0,0,0,1143.805,99.47,112.065,38.304,37.793,9.908,0,0
9,1,0,0,1,2,0,797.695,188.528,82.774,38.017,37.992,9.897,0,0
10,1,0,0,2,4,0,679.211,338.52,125.819,38.005,37.704,9.858,0,0
11,1,0,0,3,5,0,776.647,384.841,74.701,38.381,38.101,9.882,0,0
12,2,0,0,0,1,0,1555.742,104.223,131.365,38.175,37.831,9.82,0,0
13,2,0,0,1,4,0,1672.558,277.531,-1.216,39.106,38.807,9.99,0,0
14,2,0,0,2,5,0,1591.204,291.422,45.522,38.272,38.105,9.945,0,0
15,2,0,0,3,6,0,1177.876,308.833,107.269,37.672,37.453,9.782,0,0
16,2,0,0,4,7,0,1315.628,331.692,108.888,38.023,37.853,9.879,0,0
18,3,0,0,1,1,0,2009.485,117.379,69.902,38.074,37.601,9.853,0,0
19,3,0,0,2,3,0,2300.305,217.001,132.304,38.934,38.525,9.932,0,0
20,3,0,0,3,4,0,1790.284,243.982,15.774,38.193,37.941,9.913,0,0
21,3,0,0,4,5,0,2228.587,318.912,-19.128,38.824,38.521,9.917,0,0
22,3,0,0,5,7,0,2039.789,378.114,-7.996,38.571,38.538,9.963,0,0
23,4,0,0,0,1,0,2429.88,61.817,104.603,37.322,37.062,9.762,0,0
24,4,0,0,1,2,0,2684.774,150.899,117.374,37.236,36.98,9.74,0,0
25,4,0,0,2,3,0,2475.367,169.552,130.514,38.041,36.31,9.756,0,0
26,4,0,0,3,4,0,2575.716,172.294,38.32,37.892,37.627,9.833,0,0
27,4,0,0,4,11,0,2654.897,411.752,128.432,38.237,37.868,9.833,0,0
28,4,0,0,5,12,0,2503.426,415.743,-2.268,39.636,35.422,9.611,0,0
