<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,2
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,1,0,0,0,92.239,48.284,72.557,38.325,38.041,9.867,0,0
2,0,0,1,2,6,0,502.769,306.384,-24.994,38.821,38.796,9.952,0,0
3,1,0,1,0,3,0,1039.24,46.19,90.823,38.19,38.131,9.861,0,0
4,1,0,1,1,4,0,1077.463,158.298,15.052,38.385,38.179,9.892,0,0
5,1,0,1,2,5,0,873.747,209.239,64.088,38.612,38.371,9.871,0,0
6,1,0,1,3,6,0,1142.137,233.171,90.243,38.755,38.548,9.988,0,0
7,1,0,1,4,9,0,727.184,280.324,5.781,38.359,38.087,9.877,0,0
8,1,0,1,5,10,0,700.926,391.518,-33.441,39.104,38.794,9.988,0,0
9,1,0,1,6,11,0,844.56,404.323,1.011,38.964,38.619,9.948,0,0
10,2,0,1,0,0,0,1681.556,28.461,-27.58,38.987,38.735,9.966,0,0
11,2,0,1,1,1,0,1434.38,72.445,73.335,38.467,38.336,9.923,0,0
12,2,0,1,2,3,0,1193.48,82.585,23.211,38.816,38.602,9.927,0,0
13,2,0,1,3,4,0,1680.899,106.279,-34.302,38.711,38.459,9.895,0,0
14,2,0,1,4,8,0,1270.835,282.941,65.605,38.333,38.271,9.822,0,0
15,2,0,1,5,9,0,1723.516,316.78,20.323,38.857,38.4,9.906,0,0
16,2,0,1,6,10,0,1342.49,324.397,-16.36,39.046,38.774,9.978,0,0
18,3,0,1,0,2,0,1865.888,160.868,102.552,38.518,38.205,9.837,0,0
19,3,0,1,1,3,0,1750.057,168.945,92.883,38.258,38.094,9.865,0,0
20,3,0,1,2,4,0,1866.627,207.063,2.811,38.119,37.956,9.829,0,0
