<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,0,0,0,0,383.854,24.635,69.695,30.049,29.82,8.819,0,0
1,0,0,0,1,1,0,193.875,34.564,9.084,29.846,29.692,8.771,0,0
2,0,0,0,2,2,0,89.043,101.873,-40.46,29.885,29.794,8.792,0,0
3,0,0,0,3,3,0,29.619,211.974,21.045,30.873,30.578,8.877,0,0
4,0,0,0,4,4,0,569.136,284.904,7.377,30.642,30.589,8.845,0,0
7,1,0,0,0,0,0,699.144,17.518,17.792,29.712,29.659,8.746,0,0
8,1,0,0,1,1,0,906.592,42.6,49.043,29.825,29.793,8.783,0,0
9,1,0,0,2,2,0,772.328,54.093,47.898,29.779,29.552,8.74,0,0
11,1,0,0,4,5,0,906.124,194.661,116.242,29.967,29.763,8.799,0,0
12,1,0,0,5,7,0,914.589,393.204,47.115,30.011,29.858,8.733,0,0
14,2,0,0,0,0,0,1170.448,123.228,31.271,29.902,29.788,8.793,0,0
15,2,0,0,1,1,0,1440.473,146.629,103.826,29.852,29.663,8.767,0,0
16,2,0,0,2,2,0,1244.772,330.227,-30.591,29.659,29.476,8.711,0,0
17,2,0,0,3,3,0,1324.948,365.847,82.837,30.086,29.957,8.758,0,0
18,3,0,0,0,1,0,2003.184,61.256,126.134,29.748,29.634,8.748,0,0
19,3,0,0,1,2,0,2294.098,114.246,-36.949,30.152,29.953,8.767,0,0
20,3,0,0,2,3,0,2153.653,364.743,64.344,29.905,29.865,8.805,0,0
21,3,0,0,3,4,0,1912.836,377.365,126.55,30.306,29.523,8.645,0,0
22,3,0,0,4,5,0,2287.686,399.434,21.415,30.994,30.55,9.444,0,0
23,4,0,0,0,0,0,2336.746,34.237,63.255,30.386,30.031,8.812,0,0
24,4,0,0,1,2,0,2848.38,137.029,-37.419,29.943,29.706,8.787,0,0
25,4,0,0,2,3,0,2631.335,203.21,-7.535,30.002,29.959,8.746,0,0
26,4,0,0,3,4,0,2880.598,276.6,95.712,30.295,30.229,8.743,0,0
27,5,0,0,0,0,0,3101.983,17.535,87.855,29.68,29.598,8.733,0,0
28,5,0,0,1,1,0,2978.868,34.075,7.183,30.369,30.144,8.741,0,0
30,5,0,0,3,3,0,3416.883,165.919,111.993,30.417,30.157,8.835,0,0
31,5,0,0,4,4,0,2935.66,205.774,37.963,29.872,29.767,8.786,0,0
32,5,0,0,5,5,0,3392.765,271.885,51.873,30.325,30.291,8.842,0,0
34,5,0,0,7,8,0,3115.796,415.325,-15.458,30.375,30.233,8.84,0,0
36,6,0,0,1,1,0,3707.959,33.027,86.092,29.524,29.34,8.759,0,0
38,6,0,0,3,3,0,4027.93,165.948,48.664,30.661,30.503,8.921,0,0
39,6,0,0,4,5,0,3940.211,356.239,-19.5,30.835,30.718,8.891,0,0
40,6,0,0,5,6,0,3615.246,364.116,42.9,30.014,29.862,8.734,0,0
41,6,0,0,6,7,0,3646.362,385.301,5.349,30.226,29.889,8.769,0,0
