<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,0,0,1,0,392.39,20.853,82.159,28.419,28.268,8.523,0,0
1,0,0,0,1,2,0,206.129,23.059,88.791,28.114,28.047,8.444,0,0
2,0,0,0,2,3,0,108.889,96.363,20.99,28.425,28.32,8.532,0,0
4,0,0,0,4,5,0,29.375,196.978,14.657,29.107,28.813,8.619,0,0
6,0,0,0,6,8,0,585.061,288.846,10.434,29.053,28.732,8.688,0,0
8,1,0,0,0,2,0,914.196,35.546,53.103,28.349,28.181,8.499,0,0
9,1,0,0,1,3,0,785.869,44.898,63.092,28.295,27.958,8.546,0,0
10,1,0,0,2,5,0,1075.17,166.79,117.903,28.303,28.185,8.583,0,0
11,1,0,0,3,6,0,913.536,191.002,106.006,28.593,28.493,8.583,0,0
12,1,0,0,4,9,0,927.159,391.03,101.779,28.535,28.275,8.541,0,0
14,2,0,0,1,1,0,1185.541,122.791,48.639,28.088,27.793,8.49,0,0
15,2,0,0,2,2,0,1455.379,130.017,92.892,27.805,27.672,8.429,0,0
18,2,0,0,5,6,0,1254.229,328.842,24.499,28.888,28.866,8.594,0,0
19,2,0,0,6,7,0,1341.284,367.966,83.197,28.329,28.227,8.593,0,0
21,3,0,0,0,0,0,2023.21,49.154,53.452,28.296,28.14,8.575,0,0
22,3,0,0,1,2,0,2301.734,104.908,-18.565,29.265,28.817,8.644,0,0
24,3,0,0,3,4,0,2160.531,348.477,103.908,28.62,28.452,8.581,0,0
25,3,0,0,4,5,0,1908.518,366.304,79.96,28.364,28.292,8.518,0,0
26,3,0,0,5,6,0,2300.655,399.108,57.018,30.466,29.452,9.609,0,0
30,4,0,0,0,0,0,2354.763,19.464,68.441,28.622,28.295,8.557,0,0
32,4,0,0,2,3,0,2850.179,131.295,10.207,28.537,28.363,8.555,0,0
34,4,0,0,4,5,0,2652.151,192.448,51.527,28.346,28.014,8.563,0,0
37,5,0,0,0,1,0,2997.734,25.285,64.418,28.557,28.456,8.572,0,0
38,5,0,0,1,2,0,3009.622,64.877,-4.285,28.257,28.152,8.481,0,0
39,5,0,0,2,3,0,2978.355,77.732,77.175,26.429,26.137,8.254,0,0
