<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,0,0,1,0,379.226,53.332,103.682,29.483,29.295,8.659,0,0
2,0,0,0,2,3,0,202.166,217.372,80.487,29.603,29.518,8.709,0,0
3,0,0,0,3,4,0,458.186,270.061,-30.772,30.302,30.246,8.832,0,0
4,0,0,0,4,5,0,524.736,415.571,-21.751,30.847,30.656,9.555,0,0
5,1,0,0,0,1,0,880.379,113.739,39.997,29.483,29.285,8.745,0,0
6,1,0,0,1,2,0,840.036,153.079,87.71,29.658,29.546,8.722,0,0
7,1,0,0,2,3,0,1118.596,276.795,95.84,30.335,30.131,8.82,0,0
8,1,0,0,3,4,0,886.009,330.021,123.911,29.735,29.612,8.743,0,0
9,1,0,0,4,5,0,1068.262,330.196,54.311,29.954,29.843,8.809,0,0
10,1,0,0,5,6,0,699.105,398.326,16.52,29.956,29.87,8.813,0,0
11,2,0,0,0,0,0,1431.136,230.712,52.826,29.837,29.797,8.785,0,0
12,2,0,0,1,1,0,1669.904,264.712,10.641,29.939,29.931,8.733,0,0
13,2,0,0,2,2,0,1705.742,291.104,-3.599,30.416,30.205,8.842,0,0
14,2,0,0,3,3,0,1208.333,362.097,49.512,30.169,30.085,8.789,0,0
15,3,0,0,0,0,0,1930.667,18.367,75.264,29.861,29.664,8.769,0,0
16,3,0,0,1,1,0,2078.891,276.855,-8.535,29.831,29.731,8.774,0,0
17,3,0,0,2,2,0,1748.454,397.747,-34.845,30,29.829,8.814,0,0
18,4,0,0,0,0,0,2476.648,27.747,15.056,29.98,29.678,9.941,0,0
19,4,0,0,1,1,0,2432.324,52.961,69.337,30.005,29.727,8.799,0,0
21,4,0,0,3,3,0,2733.484,188.317,93.11,30.161,30.036,8.781,0,0
23,4,0,0,5,5,0,2680.157,251.65,65.79,29.84,29.704,8.772,0,0
24,4,0,0,6,6,0,2558.328,259.68,35.133,29.919,29.871,8.808,0,0
26,5,0,0,1,4,0,3369.061,242.299,31.111,29.666,29.589,8.729,0,0
27,5,0,0,2,5,0,2962.676,267.369,5.075,29.987,29.9,8.822,0,0
28,5,0,0,3,6,0,2999.448,414.685,95.486,30.235,30.105,8.801,0,0
29,6,0,0,0,0,0,3706.778,114.085,67.535,29.243,29.145,8.689,0,0
30,6,0,0,1,1,0,3924.166,242.53,13.982,30.186,30.157,8.802,0,0
32,6,0,0,3,2,0,3529.089,252.668,27.65,30.185,30.077,9.923,0,0
33,6,0,0,4,3,0,3549.684,306.581,45.814,29.78,29.636,8.753,0,0
34,6,0,0,5,4,0,3800.945,316.98,118.706,29.96,29.806,8.804,0,0
36,7,0,0,0,1,0,4577.691,111.59,-18.933,29.758,29.69,8.757,0,0
37,7,0,0,1,2,0,4207.651,135.015,30.162,29.424,29.373,8.749,0,0
38,7,0,0,2,3,0,4191.927,245.824,114.383,29.876,29.753,8.784,0,0
41,7,0,0,5,7,0,4366.311,387.498,97.536,33.701,28.633,8.422,0,0
42,7,0,0,6,8,0,4505.587,383.563,39.234,30.291,30.237,8.829,0,0
44,8,0,0,0,0,0,4843.049,147.276,42.416,29.642,29.439,8.792,0,0
45,8,0,0,1,1,0,4872.18,166.651,53.688,29.556,29.416,8.687,0,0
46,8,0,0,2,3,0,4945.261,347.529,127.195,30.327,30.059,8.808,0,0
47,8,0,0,3,4,0,4687.576,359.465,20.291,30.166,30.108,8.792,0,0
48,8,0,0,4,5,0,4764.421,393.322,22.594,30.029,29.865,8.823,0,0
49,8,0,0,5,6,0,4785.82,420.209,-2.601,31.122,26.104,8.329,0,0
50,9,0,0,0,0,0,5490.225,28.206,88.206,29.807,29.408,8.723,0,0
51,9,0,0,1,1,0,5265.07,33.487,49.534,29.96,29.78,8.8,0,0
53,9,0,0,3,3,0,5310.277,73.272,14.812,29.967,29.692,8.789,0,0
54,9,0,0,4,4,0,5606.373,139.847,66.981,29.649,29.522,8.717,0,0
55,9,0,0,5,5,0,5529.018,160.919,105.945,29.89,29.787,8.791,0,0
56,9,0,0,6,6,0,5662.099,203.431,132.199,30.104,30.045,8.774,0,0
57,9,0,0,7,8,0,5284.348,294.048,57.905,29.793,29.698,8.764,0,0
58,9,0,0,8,9,0,5329.522,314.792,92.614,29.582,29.559,8.712,0,0
59,9,0,0,9,10,0,5713.362,343.587,26.717,30.544,29.942,8.739,0,0
60,9,0,0,10,11,0,5577.381,384.765,-10.098,30.206,30.102,8.797,0,0
61,0,1,0,0,1,0,131.072,513.978,4.521,29.73,29.609,8.741,0,0
62,0,1,0,1,2,0,183.847,517.69,29.108,29.582,29.542,8.71,0,0
63,0,1,0,2,3,0,104.311,799.824,-10.799,29.993,29.924,8.74,0,0
64,0,1,0,3,4,0,406.49,818.746,-13.546,30.205,30.139,8.802,0,0
65,1,1,0,0,1,0,1024.869,460.973,69.777,29.677,29.581,8.729,0,0
66,1,1,0,1,2,0,839.843,586.255,70.845,30.835,30.701,8.889,0,0
67,1,1,0,2,3,0,700.783,664.061,78.968,30.143,30.07,8.783,0,0
68,1,1,0,3,4,0,977.626,694.334,95.239,30.012,29.732,8.801,0,0
69,1,1,0,4,5,0,686.685,743.237,24.779,29.506,29.382,8.675,0,0
70,1,1,0,5,6,0,869.305,749.563,-41.375,29.442,29.359,8.75,0,0
71,2,1,0,0,1,0,1461.883,497.299,39.012,29.326,29.243,8.716,0,0
72,2,1,0,1,2,0,1629.564,764.168,53.644,30.269,30.172,8.816,0,0
73,2,1,0,2,3,0,1232.097,805.221,-39.303,29.916,29.737,8.788,0,0
74,2,1,0,3,4,0,1693.781,824.144,31.359,30.753,30.324,8.824,0,0
75,3,1,0,0,1,0,2057.89,467.73,94.76,29.831,29.637,8.76,0,0
76,3,1,0,1,2,0,2092.515,471.24,97.4,29.928,29.698,8.784,0,0
77,3,1,0,2,3,0,1784.409,496.485,64.943,29.51,29.387,8.764,0,0
78,3,1,0,3,4,0,2101.147,626.353,109.255,29.997,29.828,8.813,0,0
79,3,1,0,4,5,0,1872.618,689.636,45.436,29.108,28.904,8.633,0,0
81,4,1,0,1,1,0,2418.712,520.194,44.31,29.472,29.33,8.662,0,0
83,4,1,0,3,3,0,2528.884,665.858,52.625,29.459,29.362,8.753,0,0
85,4,1,0,5,5,0,2645.604,735.253,-21.592,30.148,30.032,8.778,0,0
86,4,1,0,6,6,0,2599.156,755.14,30.084,29.672,29.574,8.728,0,0
89,5,1,0,0,1,0,3316.027,488.384,97.277,29.741,29.526,8.731,0,0
90,5,1,0,1,2,0,3457.85,610.616,117.51,29.875,29.487,8.745,0,0
91,5,1,0,2,3,0,3395.534,649.71,18.728,30.084,29.958,8.845,0,0
92,5,1,0,3,4,0,3144.526,651.394,-21.479,29.876,29.785,8.789,0,0
93,6,1,0,0,1,0,3727.578,480.268,76.536,29.261,29.089,8.683,0,0
94,6,1,0,1,3,0,3515.36,700.312,66.62,30.256,30.151,8.811,0,0
95,7,1,0,0,1,0,4510.435,548.817,-30.128,29.646,29.551,8.72,0,0
96,7,1,0,1,3,0,4502.123,720.438,-0.474,29.539,29.475,8.694,0,0
97,8,1,0,0,1,0,4938.1,591.734,-15.177,29.482,29.442,8.769,0,0
98,8,1,0,1,2,0,4808.279,674.582,-0.239,29.601,29.455,8.7,0,0
100,8,1,0,3,4,0,4626.972,817.687,55.415,22.227,19.01,9.334,0,0
103,9,1,0,2,2,0,5542.745,593.575,97.106,29.645,29.477,8.709,0,0
105,9,1,0,4,4,0,5367.094,653.426,88.452,29.581,29.493,8.791,0,0
106,9,1,0,5,5,0,5229.306,748.304,66.765,29.681,29.602,8.733,0,0
109,0,2,0,1,3,0,137.142,957.578,28.55,29.422,29.27,8.734,0,0
110,0,2,0,2,4,0,570.453,990.897,62.899,30.279,30.148,8.814,0,0
111,0,2,0,3,5,0,232.888,1166.555,-3.783,25.339,24.817,8.062,0,0
112,0,2,0,4,6,0,418.775,1198.309,122.086,29.525,29.449,8.688,0,0
113,0,2,0,5,7,0,443.823,1227.534,8.497,30.062,29.847,8.826,0,0
114,0,2,0,6,8,0,348.82,1234.518,-2.23,30.636,28.73,8.658,0,0
115,1,2,0,0,1,0,923.531,1031.991,-43.4,29.735,29.636,8.746,0,0
116,1,2,0,1,2,0,641.452,1119.686,65.203,30.013,29.87,8.821,0,0
117,2,2,0,0,2,0,1297.376,928.994,58.297,29.411,29.346,8.744,0,0
118,2,2,0,1,3,0,1709.914,991.533,129.428,30.277,30.113,8.809,0,0
120,2,2,0,3,5,0,1456.496,1099.66,104.444,29.613,29.468,8.703,0,0
121,2,2,0,4,6,0,1499.008,1115.977,52.682,29.987,29.913,8.824,0,0
122,2,2,0,5,7,0,1242.376,1157.71,15.621,30.124,29.758,8.822,0,0
123,3,2,0,0,0,0,1909.837,987.956,75.472,29.787,29.633,8.753,0,0
127,3,2,0,4,4,0,2294.17,1172.26,133.091,30.41,30.239,8.847,0,0
128,3,2,0,5,5,0,1763.182,1205.93,91.336,30.319,30.149,8.82,0,0
129,4,2,0,0,0,0,2482.709,907.471,55.987,29.607,29.472,8.703,0,0
131,5,2,0,0,1,0,3409.456,958.532,107.21,29.616,29.497,8.708,0,0
132,5,2,0,1,2,0,3333.498,1089.869,-16.973,29.725,29.547,8.732,0,0
133,5,2,0,2,3,0,2973.088,1124.569,29.34,29.972,29.843,8.812,0,0
134,5,2,0,3,4,0,3016.709,1160.546,35.784,29.964,29.805,8.805,0,0
136,6,2,0,0,0,0,3688.946,863.784,97.1,29.476,29.403,8.762,0,0
137,6,2,0,1,1,0,3890.804,876.685,91.572,30.353,30.167,8.828,0,0
138,6,2,0,2,2,0,3872.182,948.666,-13.378,29.658,29.6,8.729,0,0
141,7,2,0,0,1,0,4365.618,867.703,99.543,29.598,29.466,8.701,0,0
142,7,2,0,1,2,0,4403.225,995.28,-25.116,29.985,29.659,8.7,0,0
143,7,2,0,2,3,0,4094.464,1038.845,108.093,29.745,29.682,8.755,0,0
144,7,2,0,3,4,0,4517.636,1102.627,126.595,30.319,30.084,8.811,0,0
145,8,2,0,0,1,0,4972.636,1063.87,78.93,29.781,29.627,8.751,0,0
146,8,2,0,1,2,0,5103.559,1101.591,43.01,30.075,29.975,8.846,0,0
148,9,2,0,0,1,0,5578.702,883.239,56.441,29.919,29.871,8.721,0,0
149,9,2,0,1,2,0,5635.245,911.161,-7.421,29.759,29.72,8.762,0,0
152,9,2,0,4,4,0,5360.037,1016.419,-39.842,29.582,29.249,9.681,0,0
153,9,2,0,5,5,0,5765.746,1031.976,77.978,30.208,30.086,8.795,0,0
156,9,2,0,8,9,0,5731.51,1169.888,4.822,30.929,30.805,8.918,0,0
157,9,2,0,9,10,0,5595.814,1172.717,106.377,30.152,30.098,8.788,0,0
159,0,3,0,0,2,0,552.046,1261.604,119.111,30.256,30.088,8.802,0,0
160,0,3,0,1,3,0,277.428,1286.517,101.567,29.654,29.417,8.702,0,0
161,0,3,0,2,4,0,140.48,1322.606,61.967,29.717,29.59,8.737,0,0
163,0,3,0,4,6,0,201.678,1417.377,100.573,29.399,29.349,8.742,0,0
164,0,3,0,5,7,0,423.185,1643.681,-4.151,31.021,27.219,8.405,0,0
165,1,3,0,0,0,0,1040.293,1331.715,56.805,29.763,29.696,8.759,0,0
166,1,3,0,1,1,0,980.519,1389.61,73.741,29.503,29.379,8.674,0,0
167,1,3,0,2,2,0,703.183,1507.211,85.939,29.368,29.355,8.738,0,0
168,1,3,0,3,3,0,710.234,1611.826,-44.052,29.755,29.57,8.739,0,0
170,2,3,0,0,0,0,1421.378,1285.341,116.041,29.553,29.475,8.696,0,0
171,2,3,0,1,1,0,1527.628,1309.09,7.614,29.923,29.861,8.807,0,0
172,2,3,0,2,2,0,1689.368,1336.306,-35.434,30.224,30.09,8.797,0,0
173,2,3,0,3,3,0,1248.561,1433.479,75.067,29.668,29.626,8.735,0,0
174,2,3,0,4,4,0,1207.906,1446.272,72.373,29.591,29.475,8.701,0,0
175,2,3,0,5,5,0,1686.781,1544.869,113.97,30.341,30.286,8.843,0,0
176,2,3,0,6,6,0,1503.559,1637.608,6.42,30.149,30.065,8.783,0,0
177,3,3,0,0,0,0,1894.896,1282.51,38.008,29.767,29.706,8.761,0,0
178,3,3,0,1,1,0,2061.609,1476.177,91.626,29.721,29.621,8.742,0,0
180,4,3,0,1,1,0,2857.051,1392.709,-36.268,29.935,29.854,8.721,0,0
181,4,3,0,2,2,0,2746.054,1484.398,124.609,29.893,29.716,8.781,0,0
182,4,3,0,3,3,0,2841.994,1594.868,73.982,30.422,30.122,8.918,0,0
183,4,3,0,4,3,0,2833.036,1565.585,107.115,30.27,30.112,8.985,0,0
185,5,3,0,1,2,0,3247.085,1399.645,-25.928,29.824,29.729,8.773,0,0
186,5,3,0,2,3,0,3306.732,1534.379,-44.224,30.015,29.921,8.829,0,0
187,5,3,0,3,4,0,3106.806,1619.467,31.789,30.396,30.309,8.855,0,0
188,6,3,0,0,1,0,3507.411,1243.837,58.505,29.756,29.489,8.727,0,0
189,6,3,0,1,2,0,3678.842,1311.466,95.07,30.136,29.91,8.758,0,0
190,6,3,0,2,3,0,3819.743,1378.518,55.778,30.052,30.002,8.847,0,0
