<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,0,0,1,0,337.958,76.743,64.751,28.325,28.242,8.595,0,0
2,0,0,0,2,3,0,479.003,188.035,95.636,30.287,28.546,8.665,0,0
3,0,0,0,3,4,0,147.523,242.499,67.801,28.499,28.454,8.563,0,0
4,0,0,0,4,5,0,414.004,291.474,70.433,28.643,28.431,8.581,0,0
7,1,0,0,0,0,0,835.04,131.858,94.465,27.695,27.257,8.439,0,0
8,1,0,0,1,1,0,795.655,170.588,20.819,28.045,27.981,8.513,0,0
9,1,0,0,2,2,0,1072.657,289.731,-38.682,28.598,28.455,8.578,0,0
10,1,0,0,3,3,0,839.535,344.307,63.158,28.284,28.132,8.482,0,0
11,1,0,0,4,4,0,1029.433,344.53,-37.002,28.429,28.359,8.538,0,0
12,1,0,0,5,5,0,1160.129,376.804,14.196,29.042,28.828,8.612,0,0
13,1,0,0,6,6,0,657.695,415.309,1.172,28.71,28.695,8.631,0,0
15,2,0,0,1,2,0,1382.188,251.901,68.376,28.391,28.259,8.518,0,0
16,2,0,0,2,3,0,1615.851,284.924,-41.178,28.249,28.154,8.48,0,0
17,2,0,0,3,4,0,1669.71,310.241,42.843,28.681,28.564,8.607,0,0
19,2,0,0,5,7,0,1699.767,413.188,-17.91,29.213,29.12,8.593,0,0
20,3,0,0,0,1,0,1893.146,50.364,53.492,27.991,27.778,8.474,0,0
21,3,0,0,1,3,0,2041.987,286.772,115.2,28.279,28.201,8.492,0,0
23,4,0,0,0,0,0,2432.627,41.613,-2.026,28.342,27.881,9.136,0,0
24,4,0,0,1,0,0,2386.601,56.64,-39.433,28.019,27.526,9.025,0,0
25,4,0,0,2,3,0,2688.172,198.644,110.864,27.931,27.462,8.417,0,0
27,4,0,0,4,5,0,2641.323,265.923,33.211,28.151,28.039,8.538,0,0
28,4,0,0,5,6,0,2512.819,275.053,9.86,27.969,27.859,8.483,0,0
30,5,0,0,1,1,0,3327.215,257.152,64.184,28.039,27.738,8.475,0,0
31,5,0,0,2,3,0,2922.733,273.342,-2.984,28.215,28.024,8.545,0,0
32,6,0,0,0,2,0,3655.951,129.185,130.206,28.333,28.206,8.501,0,0
35,6,0,0,3,4,0,3876.972,247.392,64.217,27.936,27.507,8.801,0,0
36,6,0,0,4,5,0,3489.008,258.084,38.797,28.339,28.159,8.584,0,0
37,6,0,0,5,6,0,3502.547,310.113,58.239,28.493,28.235,8.619,0,0
38,6,0,0,6,7,0,3755.404,326.751,44.514,28.311,28.049,8.563,0,0
41,7,0,0,1,4,0,4538.154,116.182,132.015,28.345,28.157,8.585,0,0
42,7,0,0,2,6,0,4158.588,160.2,40.301,28.276,27.89,8.534,0,0
44,7,0,0,4,8,0,4140.799,254.572,-1.994,28.463,27.995,8.489,0,0
48,7,0,0,8,13,0,4316.517,410.754,85.337,28.485,28.473,8.564,0,0
50,8,0,0,1,3,0,4784.054,160.623,19.548,28.368,27.627,8.509,0,0
51,8,0,0,2,4,0,4825.528,180.356,9.251,27.765,27.596,8.324,0,0
53,8,0,0,4,7,0,4649.081,371.788,128.11,28.524,28.354,8.552,0,0
54,8,0,0,5,8,0,4899.5,372.309,72.474,27.764,27.615,8.414,0,0
55,8,0,0,6,9,0,4712.017,398.666,32.942,28.615,28.336,8.563,0,0
56,9,0,0,0,0,0,5450.789,22.259,81.495,28.277,27.946,8.453,0,0
60,9,0,0,4,3,0,5265.01,90.407,85.111,28.484,28.366,8.547,0,0
61,9,0,0,5,4,0,5766.086,111.318,133.576,28.589,28.377,8.565,0,0
63,9,0,0,7,6,0,5557.335,145.015,14,27.845,27.779,8.452,0,0
64,9,0,0,8,7,0,5488.553,168.751,31.263,28.126,27.961,8.522,0,0
66,9,0,0,10,9,0,5613.507,211.543,6.002,27.85,27.7,8.44,0,0
68,9,0,0,12,11,0,5244.18,297.244,-19.653,27.837,27.834,8.459,0,0
69,9,0,0,13,12,0,5289.47,320.229,22.306,28.691,28.537,8.604,0,0
70,9,0,0,14,13,0,5667.881,347.698,51.517,28.428,28.281,8.526,0,0
71,9,0,0,15,14,0,5533.674,387.718,110.164,28.569,28.446,8.572,0,0
73,0,1,0,0,1,0,491.418,441.342,-6.802,28.477,28.459,8.56,0,0
76,0,1,0,3,5,0,101.604,533.365,100.677,28.056,27.892,8.501,0,0
77,0,1,0,4,6,0,149.428,534.75,73.864,27.471,27.43,8.432,0,0
78,0,1,0,5,8,0,60.391,824.392,-32.135,28.802,28.552,8.535,0,0
79,1,1,0,0,2,0,980.573,472.894,110.448,28.275,27.75,8.512,0,0
81,1,1,0,2,4,0,788.156,586.678,82.402,29.034,28.903,8.622,0,0
83,1,1,0,4,7,0,665.198,681.898,19.324,28.312,28.251,8.504,0,0
84,1,1,0,5,8,0,932.856,714.554,73.983,28.514,28.277,8.538,0,0
85,1,1,0,6,9,0,826.247,763.628,-11.664,28.676,28.568,8.607,0,0
86,1,1,0,7,10,0,641.988,775.207,-12.892,28.519,28.471,8.569,0,0
88,2,1,0,1,2,0,1414.047,511.812,90.582,28.017,27.811,8.483,0,0
91,2,1,0,4,5,0,1596.791,780.805,75.555,28.335,28.312,8.517,0,0
94,2,1,0,7,8,0,1190.717,815.044,127.241,28.403,28.357,8.534,0,0
95,3,1,0,0,0,0,2015.121,475.01,111.769,27.783,27.665,8.516,0,0
96,3,1,0,1,1,0,2056.459,484.283,-0.772,28.14,27.998,8.53,0,0
97,3,1,0,2,2,0,1763.431,513.176,-31.322,28.087,28.001,8.522,0,0
98,3,1,0,3,3,0,2059.826,640.203,4.623,28.28,27.983,8.549,0,0
100,3,1,0,5,6,0,1829.652,720.934,24.371,28.312,28.279,8.509,0,0
102,4,1,0,1,2,0,2378.815,535.461,92.499,27.972,27.831,8.479,0,0
103,4,1,0,2,3,0,2387.949,574.805,51.356,28.36,28.211,8.505,0,0
106,4,1,0,5,6,0,2490.727,679.838,78.062,27.972,27.896,8.489,0,0
