No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0.0,0.0,0.0,0.0,0.0,0.0,36.59,22.798,58.591,37.003,36.778,9.761,0.0,0.0
1,0.0,0.0,0.0,1.0,1.0,0.0,144.029,77.865,-20.883,37.269,36.918,9.736,0.0,0.0
2,0.0,0.0,0.0,2.0,2.0,0.0,515.75,99.083,134.801,37.499,36.932,9.692,0.0,0.0
3,0.0,0.0,0.0,3.0,3.0,0.0,324.142,111.091,130.943,37.129,37.02,9.731,0.0,0.0
4,0.0,0.0,0.0,4.0,4.0,0.0,165.486,241.585,69.657,37.734,37.49,9.795,0.0,0.0
5,0.0,0.0,0.0,5.0,6.0,0.0,152.539,403.801,78.444,38.185,37.906,9.831,0.0,0.0
6,1.0,0.0,0.0,0.0,2.0,0.0,683.675,57.435,102.306,37.628,37.367,9.842,0.0,0.0
7,1.0,0.0,0.0,1.0,3.0,0.0,925.3,75.573,20.816,37.413,37.361,9.736,0.0,0.0
8,1.0,0.0,0.0,2.0,4.0,0.0,1051.231,130.882,100.752,37.725,37.069,9.815,0.0,0.0
9,1.0,0.0,0.0,3.0,5.0,0.0,723.37,132.476,93.428,37.424,36.831,9.744,0.0,0.0
10,1.0,0.0,0.0,4.0,6.0,0.0,1016.847,236.023,90.782,37.271,37.029,9.751,0.0,0.0
11,1.0,0.0,0.0,5.0,7.0,0.0,901.56,251.182,123.702,36.992,36.714,9.751,0.0,0.0
12,1.0,0.0,0.0,6.0,8.0,0.0,912.542,302.878,82.817,37.832,37.416,9.798,0.0,0.0
13,1.0,0.0,0.0,7.0,9.0,0.0,809.89,331.804,99.143,37.355,37.189,9.783,0.0,0.0
14,1.0,0.0,0.0,8.0,10.0,0.0,643.094,394.147,-5.122,37.955,37.707,9.852,0.0,0.0
15,2.0,0.0,0.0,0.0,2.0,0.0,1589.273,75.372,105.944,37.234,37.066,9.751,0.0,0.0
16,2.0,0.0,0.0,1.0,3.0,0.0,1514.026,144.931,83.919,37.688,37.281,9.838,0.0,0.0
17,2.0,0.0,0.0,2.0,4.0,0.0,1383.798,252.745,106.137,36.972,36.645,9.739,0.0,0.0
18,2.0,0.0,0.0,3.0,5.0,0.0,1349.574,295.838,45.798,36.8,36.468,9.693,0.0,0.0
19,2.0,0.0,0.0,4.0,6.0,0.0,1478.636,375.85,119.511,37.873,37.803,9.854,0.0,0.0
20,2.0,0.0,0.0,5.0,7.0,0.0,1683.648,397.764,32.375,37.576,37.171,9.733,0.0,0.0
21,2.0,0.0,0.0,6.0,8.0,0.0,1301.798,399.368,17.578,37.911,37.672,9.841,0.0,0.0
22,2.0,0.0,0.0,7.0,9.0,0.0,1537.771,413.385,1.206,37.887,37.561,9.748,0.0,0.0
23,2.0,0.0,0.0,8.0,10.0,0.0,1222.799,416.118,-0.521,39.052,34.541,9.576,0.0,0.0
24,3.0,0.0,0.0,0.0,0.0,0.0,2200.354,42.06,91.941,37.491,37.154,9.796,0.0,0.0
25,3.0,0.0,0.0,1.0,1.0,0.0,1994.447,65.172,87.236,36.852,36.63,9.721,0.0,0.0
26,3.0,0.0,0.0,2.0,2.0,0.0,2149.621,239.396,86.768,37.14,36.937,9.722,0.0,0.0
27,3.0,0.0,0.0,3.0,3.0,0.0,1998.986,243.829,85.762,37.104,36.994,9.802,0.0,0.0
