<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,0,0,1,0,20.755,33.826,58.095,38.712,38.307,9.951,0,0
1,0,0,0,1,2,0,133.767,88.354,78.978,37.932,37.667,9.844,0,0
2,0,0,0,2,3,0,508.318,126.607,90.089,38.466,36.941,9.596,0,0
3,0,0,0,3,4,0,316.385,129.296,99.993,38.313,38.173,9.882,0,0
4,0,0,0,4,5,0,163.212,254.923,87.414,37.816,37.384,9.792,0,0
7,0,0,0,7,10,0,151.583,415.447,4.741,38.506,35.445,9.212,0,0
8,1,0,0,0,1,0,672.644,76.07,54.156,37.457,37.007,9.773,0,0
9,1,0,0,1,2,0,917.017,91.548,59.978,37.818,37.43,9.798,0,0
10,1,0,0,2,3,0,1040.133,143.828,68.353,37.863,37.525,9.816,0,0
11,1,0,0,3,4,0,712.166,149.639,42.126,37.349,37.185,9.782,0,0
13,1,0,0,5,7,0,892.979,261.932,109.627,37.375,37.175,9.784,0,0
14,1,0,0,6,8,0,901.177,323.192,76.645,38.349,38.205,9.891,0,0
15,1,0,0,7,10,0,629.467,407.224,32.424,38.927,38.652,9.947,0,0
16,2,0,0,0,3,0,1582.95,86.144,101.971,37.861,37.631,9.83,0,0
17,2,0,0,1,4,0,1498.095,156.176,100.778,37.925,37.511,9.823,0,0
18,2,0,0,2,5,0,1368.567,266.169,82.672,37.429,37.196,9.793,0,0
19,2,0,0,3,6,0,1343.38,301.844,70.707,38.283,37.988,9.854,0,0
20,2,0,0,4,7,0,1469.75,384.622,107.227,38.372,37.941,9.786,0,0
21,2,0,0,5,8,0,1671.023,409.973,81.338,39.019,38.694,9.89,0,0
22,2,0,0,6,9,0,1297.365,419.042,-1.429,41.306,29.264,9.112,0,0
23,2,0,0,7,10,0,1212.902,419.88,-0.576,42.22,27.245,8.987,0,0
24,3,0,0,0,0,0,2176.163,53.509,73.891,38.432,38.04,9.88,0,0
28,3,0,0,4,4,0,1989.285,255.783,83.126,38.045,37.848,9.806,0,0
29,3,0,0,5,6,0,2113.922,418.278,-4.252,40.412,31.31,9.233,0,0
30,4,0,0,0,0,0,2832.244,48.088,50.73,37.618,37.493,9.78,0,0
31,4,0,0,1,2,0,2762.67,104.516,88.631,38.035,37.559,9.843,0,0
32,4,0,0,2,3,0,2587.176,317.129,74.348,37.958,37.769,9.784,0,0
33,4,0,0,3,4,0,2460.37,369.172,68.661,38.587,38.481,9.882,0,0
34,4,0,0,4,5,0,2389.593,371.424,-23.667,38.232,38.067,9.858,0,0
35,5,0,0,0,0,0,3348.02,43.031,71.842,38.062,37.817,9.88,0,0
36,5,0,0,1,1,0,3123.075,72.63,70.221,37.911,37.631,9.836,0,0
37,5,0,0,2,3,0,3449.782,281.712,70.584,38.253,37.956,9.923,0,0
38,6,0,0,0,1,0,3799.447,79.35,71.709,37.349,37.106,9.771,0,0
39,6,0,0,1,2,0,3645.377,82.788,129.404,37.033,36.183,9.849,0,0
40,6,0,0,2,3,0,3724.731,92.048,55.9,38.03,37.8,9.873,0,0
41,6,0,0,3,4,0,3987.655,159.6,65.649,37.326,36.951,9.672,0,0
49,8,0,0,0,0,0,4704.236,113.567,54.535,37.56,36.965,9.704,0,0
50,8,0,0,1,1,0,5044.733,135.8,15.399,37.671,37.367,9.771,0,0
55,9,0,0,0,0,0,5764.134,59.067,73.564,37.975,37.84,9.649,0,0
56,9,0,0,1,1,0,5391.074,177.744,112.91,37.289,37.218,9.778,0,0
57,9,0,0,2,3,0,5770.764,258.538,93.403,40.952,29.87,9.152,0,0
58,9,0,0,3,4,0,5420.239,304.147,38.394,37.585,37.178,9.734,0,0
59,0,1,0,0,2,0,558.29,460.648,100.119,38.241,38.037,9.855,0,0
60,0,1,0,1,3,0,293.37,500.859,60.273,38.208,38.074,9.933,0,0
61,0,1,0,2,6,0,221.98,581.184,67.669,37.974,37.6,9.84,0,0
62,0,1,0,3,8,0,377.871,645.442,103.557,37.88,37.684,9.839,0,0
63,0,1,0,4,9,0,161.566,655.588,77.604,37.751,37.576,9.808,0,0
64,0,1,0,5,13,0,343.625,803.963,19.036,38,37.844,9.876,0,0
65,0,1,0,6,14,0,120.724,825.549,-1.828,40.523,32.293,9.372,0,0
66,0,1,0,7,15,0,463.792,827.474,-4.746,40.74,29.028,9.044,0,0
67,1,1,0,0,1,0,989.576,529.971,26.5,37.705,37.495,9.792,0,0
68,1,1,0,1,2,0,881.731,541.405,86.517,38.14,37.938,9.906,0,0
69,1,1,0,2,3,0,754.923,557.991,102.691,37.625,37.401,9.769,0,0
71,1,1,0,4,5,0,710.185,623.177,-24.621,38.136,37.808,9.812,0,0
72,1,1,0,5,6,0,850.708,664.2,-30.108,37.93,37.838,9.866,0,0
73,1,1,0,6,9,0,611.732,738.139,51.813,38.018,37.795,9.795,0,0
74,1,1,0,7,11,0,1120.845,798.586,47.123,38.948,38.761,9.889,0,0
75,1,1,0,8,12,0,1163.615,806.222,93.37,41.805,28.224,9.034,0,0
76,1,1,0,9,13,0,813.064,815.138,-12.721,38.264,37.849,9.911,0,0
77,2,1,0,0,3,0,1527.318,433.121,71.921,38.188,37.858,9.825,0,0
78,2,1,0,1,4,0,1356.141,451.179,71.191,37.622,36.906,9.781,0,0
79,2,1,0,2,5,0,1335.76,574.708,-2.407,37.806,36.949,9.657,0,0
80,2,1,0,3,6,0,1224.305,581.672,35.734,37.532,37.348,9.827,0,0
83,2,1,0,6,11,0,1572.589,734.555,52.268,38.096,37.919,9.821,0,0
84,2,1,0,7,12,0,1600.96,799.482,-25.457,38.239,38.117,9.79,0,0
85,2,1,0,8,14,0,1679.674,816.933,66.45,38.545,38.159,9.91,0,0
86,3,1,0,0,2,0,2254.123,465.016,28.417,38.038,37.951,9.818,0,0
87,3,1,0,1,4,0,1815.089,596.596,56.139,37.645,37.095,9.809,0,0
89,3,1,0,3,7,0,2011.626,750.706,-28.359,37.941,37.71,9.85,0,0
