<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,2
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,1,0,0,0,92.308,46.475,22.214,38.561,38.391,9.867,0,0
1,0,0,1,1,2,0,550.395,63.85,128.7,38.911,38.864,9.972,0,0
3,0,0,1,3,3,0,371.984,105.593,-43.535,38.297,38.122,9.951,0,0
4,0,0,1,4,5,0,410.318,168.947,-19.536,38.243,37.884,9.76,0,0
5,0,0,1,5,7,0,506.23,309.073,124.52,39.272,39.107,9.975,0,0
6,1,0,1,0,4,0,1082.372,161.795,50.255,38.709,38.38,9.884,0,0
7,1,0,1,1,5,0,880.152,214.623,-31.303,38.651,38.354,9.873,0,0
8,1,0,1,2,6,0,1148.38,237.382,-10.543,38.747,38.611,9.919,0,0
9,1,0,1,3,8,0,731.41,284.191,62.539,38.916,38.767,9.961,0,0
10,1,0,1,4,10,0,849.649,407.27,37.021,38.968,38.6,9.946,0,0
11,2,0,1,0,0,0,1684.534,33.374,-18.37,39.015,38.693,9.964,0,0
12,2,0,1,1,2,0,1196.23,87.974,17.559,38.691,38.634,9.991,0,0
13,2,0,1,2,3,0,1689.69,109.57,-17.503,39.174,38.762,9.993,0,0
14,2,0,1,3,7,0,1273.144,285.303,-1.788,38.873,38.35,9.978,0,0
15,2,0,1,4,8,0,1725.171,321.383,-21.26,39.971,39.187,9.929,0,0
16,2,0,1,5,10,0,1345.939,383.592,107.664,38.999,38.511,9.938,0,0
18,3,0,1,0,1,0,2182.024,137.331,108.328,38.982,38.597,9.947,0,0
19,3,0,1,1,3,0,1754.878,177.751,8.432,38.878,38.418,9.987,0,0
20,3,0,1,2,5,0,2141.286,223.429,90.839,37.936,36.725,9.096,0,0
21,3,0,1,3,7,0,1923.149,280.53,-32.107,38.542,38.446,9.947,0,0
22,3,0,1,4,9,0,1783.174,315.598,-6.292,39.043,38.592,9.954,0,0
23,4,0,1,0,2,0,2790.994,243.319,45.789,38.217,38.097,9.86,0,0
24,4,0,1,1,5,0,2711.764,283.212,112.135,38.01,37.879,9.881,0,0
29,4,0,1,6,9,0,2609.157,411.019,60.683,39.174,38.905,9.936,0,0
30,5,0,1,0,3,0,3319.215,41.969,-1.456,39.083,38.83,9.99,0,0
31,5,0,1,1,5,0,3231.145,107.618,115.637,38.706,38.402,9.962,0,0
