<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,0,0,0,0,28.432,21.787,62.32,37.772,37.411,9.79,0,0
1,0,0,0,1,1,0,138.067,76.648,42.037,37.75,37.466,9.871,0,0
2,0,0,0,2,2,0,510.741,106.415,86.249,37.385,37.237,9.793,0,0
3,0,0,0,3,3,0,319.632,113.424,105.123,36.883,36.534,9.712,0,0
4,0,0,0,4,4,0,162.415,242.4,62.339,37.394,37.062,9.694,0,0
5,0,0,0,5,6,0,149.539,404.323,37.519,38.152,37.986,9.837,0,0
6,1,0,0,0,1,0,677.85,61.447,71.693,37.472,36.744,9.663,0,0
7,1,0,0,1,2,0,919.893,78.618,69.585,37.438,36.818,9.745,0,0
8,1,0,0,2,3,0,1044.722,133.006,77.63,36.93,36.616,9.729,0,0
9,1,0,0,3,4,0,717.111,135.81,80.099,37.463,36.88,9.756,0,0
10,1,0,0,4,5,0,1008.728,238.26,123.621,37.908,37.691,9.844,0,0
11,1,0,0,5,6,0,895.725,252.161,98.909,37.325,36.922,9.822,0,0
12,1,0,0,6,7,0,905.614,307.917,74.696,37.708,37.518,9.872,0,0
13,1,0,0,7,8,0,802.061,331.587,17.084,38.065,37.8,9.878,0,0
14,1,0,0,8,9,0,634.869,395.356,-14.159,38.163,38.064,9.849,0,0
15,2,0,0,0,2,0,1585.592,78.261,119.479,37.595,37.245,9.822,0,0
16,2,0,0,1,3,0,1505.407,148.303,78.33,37.55,37.475,9.846,0,0
17,2,0,0,2,4,0,1375.178,256.116,66.398,37.552,37.184,9.808,0,0
18,2,0,0,3,5,0,1345.141,296.401,52.148,37.631,37.205,9.744,0,0
19,2,0,0,4,6,0,1472.445,377.43,17.548,37.786,37.468,9.799,0,0
20,2,0,0,5,7,0,1676.31,401.583,125.547,38.078,37.922,9.896,0,0
21,2,0,0,6,8,0,1298.044,406.751,-33.179,38.554,38.378,9.864,0,0
22,2,0,0,7,9,0,1216.587,416.657,-0.582,39.64,33.744,9.461,0,0
23,2,0,0,8,10,0,1531.453,417.483,-3.943,39.985,32.718,9.376,0,0
24,3,0,0,0,0,0,2189.122,46.976,99.786,36.638,36.423,9.665,0,0
25,3,0,0,1,1,0,1991.039,68.507,77.835,37.411,36.973,9.762,0,0
27,3,0,0,3,3,0,2143.478,243.994,78.26,37.728,37.318,9.772,0,0
28,3,0,0,4,4,0,1992.865,247.92,78.25,37.121,36.845,9.707,0,0
29,3,0,0,5,5,0,2100.754,347.886,105.358,38.126,37.963,9.831,0,0
30,3,0,0,6,6,0,2118.094,411.746,105.457,37.679,37.472,9.785,0,0
31,4,0,0,0,0,0,2836.112,40.275,-5.939,37.392,37.173,9.786,0,0
32,4,0,0,1,1,0,2574.555,71.019,78.847,37.029,36.672,9.672,0,0
33,4,0,0,2,2,0,2769.076,99.806,103.27,37.453,37.266,9.806,0,0
34,4,0,0,3,3,0,2591.945,311.459,102.217,37.623,37.556,9.866,0,0
35,4,0,0,4,5,0,2466.978,360.964,127.158,37.597,37.421,9.845,0,0
36,4,0,0,5,6,0,2396.554,367.245,50.091,37.855,37.46,9.884,0,0
37,4,0,0,6,8,0,2651.353,419.413,-3.683,40.422,28.854,9.041,0,0
38,5,0,0,0,0,0,3352.322,42.303,82.304,36.977,36.6,9.733,0,0
39,5,0,0,1,1,0,3129.51,64.723,60.552,36.729,36.575,9.697,0,0
40,5,0,0,2,2,0,2925.867,93.738,82.754,37.06,36.782,9.691,0,0
41,5,0,0,3,3,0,3455.897,277.637,120.915,38.097,37.82,9.885,0,0
42,6,0,0,0,1,0,3806.17,78.074,70.692,36.999,36.808,9.686,0,0
43,6,0,0,1,2,0,3652.372,81.607,71.554,36.955,36.617,9.733,0,0
44,6,0,0,2,3,0,3730.698,92.015,83.738,36.95,36.655,9.737,0,0
45,6,0,0,3,4,0,3992.405,157.3,-29.887,37.754,37.543,9.804,0,0
46,6,0,0,4,5,0,3704.156,239.414,-28.276,36.801,36.554,9.704,0,0
47,7,0,0,0,1,0,4348.329,63.503,56.636,37.372,37.116,9.776,0,0
49,7,0,0,2,3,0,4428.107,193.428,32.763,37.013,36.931,9.782,0,0
50,7,0,0,3,4,0,4581.019,236.203,81.739,38.593,38.108,9.91,0,0
51,7,0,0,4,5,0,4153.424,277.975,75.217,37.837,37.409,9.798,0,0
52,8,0,0,0,0,0,4707.99,115.364,115.4,37.18,36.887,9.643,0,0
53,8,0,0,1,1,0,5049.261,139.666,51.196,36.918,36.795,9.752,0,0
54,8,0,0,2,2,0,5155.479,143.99,53.945,37.637,37.41,9.849,0,0
55,8,0,0,3,3,0,5146.562,280.344,61.84,37.715,37.255,9.762,0,0
56,9,0,0,0,1,0,5770.116,65.383,90.651,39.868,31.004,9.241,0,0
