<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,2
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,1,0,2,0,322.096,57.666,83.423,35.679,35.563,9.581,0,0
1,0,0,1,1,3,0,484.521,143.665,37.332,36.564,36.493,9.744,0,0
2,0,0,1,2,4,0,435.38,158.288,89.796,36.144,35.938,9.614,0,0
3,0,0,1,3,5,0,159.325,219.967,71.037,36.939,36.862,9.763,0,0
4,0,0,1,4,6,0,407.585,267.92,-7.995,35.996,35.945,9.675,0,0
5,0,0,1,5,7,0,452.781,404.215,54.238,37.272,37.066,9.756,0,0
8,1,0,1,2,2,0,792.76,141.064,107.039,36.104,36.01,9.618,0,0
9,1,0,1,3,3,0,1094.163,294.762,35.849,36.201,36.007,9.631,0,0
10,1,0,1,4,4,0,849.228,330.648,12.499,36.084,36.048,9.7,0,0
11,1,0,1,5,5,0,1007.857,337.881,59.823,36.414,36.384,9.631,0,0
12,1,0,1,6,7,0,664.976,406.242,23.192,36.8,36.747,9.73,0,0
13,2,0,1,0,0,0,1392.296,231.284,89.638,36.897,36.72,9.739,0,0
14,2,0,1,1,1,0,1638.791,234.891,103.358,37.121,37.017,9.808,0,0
15,2,0,1,2,2,0,1645.24,277.288,63.517,36.579,36.477,9.665,0,0
16,2,0,1,3,3,0,1736.614,340.343,95.982,33.05,31.965,9.13,0,0
17,2,0,1,4,4,0,1172.359,373.033,132.151,37.018,36.902,9.701,0,0
18,3,0,1,0,0,0,2006.591,299.39,114.779,36.354,36.242,9.682,0,0
19,4,0,1,0,2,0,2404.545,96.664,48.116,36.494,36.27,9.705,0,0
20,4,0,1,1,3,0,2691.084,194.848,43.887,36.077,36.038,9.618,0,0
22,4,0,1,3,5,0,2512.217,255.01,78.792,36.342,36.249,9.681,0,0
23,4,0,1,4,6,0,2615.696,255.524,71.56,36.258,36.05,9.644,0,0
24,5,0,1,0,0,0,3306.576,239.436,-19.454,35.31,35.298,9.495,0,0
25,5,0,1,1,1,0,3463.784,268.788,93.593,37.166,34.791,9.511,0,0
26,5,0,1,2,2,0,2919.569,281.431,21.346,36.818,36.645,9.719,0,0
27,6,0,1,0,0,0,3674.561,117.329,29.999,35.809,35.631,9.607,0,0
28,6,0,1,1,1,0,3879.385,249.795,77.143,36.328,36.271,9.683,0,0
32,6,0,1,5,5,0,3518.74,336.171,53.473,36.369,36.266,9.687,0,0
33,7,0,1,0,1,0,4161.636,92.398,63.894,36.727,36.698,9.713,0,0
34,7,0,1,1,2,0,4510.028,119.722,67.311,36.126,36.103,9.633,0,0
35,7,0,1,2,3,0,4325.775,365.833,37.196,36.712,36.647,9.705,0,0
36,7,0,1,3,4,0,4615.493,366.507,90.593,37.469,35.218,9.536,0,0
37,7,0,1,4,5,0,4428.197,379.835,21.148,37.427,36.538,9.862,0,0
38,8,0,1,0,1,0,4905.009,316.261,123.51,37.192,37.067,9.746,0,0
39,9,0,1,0,1,0,5768.229,59.028,91.106,39.056,34.378,9.543,0,0
40,9,0,1,1,2,0,5554.291,146.168,99.313,36.324,36.232,9.677,0,0
41,9,0,1,2,3,0,5454.216,179.859,43.059,36.854,36.605,9.718,0,0
42,9,0,1,3,4,0,5592.458,207.625,53.605,36.014,35.885,9.589,0,0
43,9,0,1,4,5,0,5263.478,313.675,14.824,37.91,37.64,9.837,0,0
44,9,0,1,5,6,0,5213.047,322.63,25.877,37.111,37.072,9.736,0,0
45,9,0,1,6,7,0,5642.933,356.806,56.667,37.838,37.691,9.912,0,0
46,9,0,1,7,8,0,5515.211,392.415,85.326,37.267,37.146,9.766,0,0
