<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,0,0,0,0,372.483,22.99,101.356,30.293,30.167,8.819,0,0
1,0,0,0,1,1,0,289.3,28.351,-29.438,30.714,30.648,8.864,0,0
3,0,0,0,3,3,0,80.469,92.563,46.307,30.656,30.392,8.904,0,0
4,0,0,0,4,5,0,131.991,154.399,66.826,30.32,30.277,8.839,0,0
5,0,0,0,5,7,0,184.137,297.72,133.885,30.468,30.368,8.874,0,0
7,0,0,0,7,9,0,50.039,337.594,-2.439,30.714,30.582,8.854,0,0
8,0,0,0,8,10,0,401.206,380.536,-40.716,31.235,30.991,8.904,0,0
10,1,0,0,0,1,0,1044.295,18.954,125.751,30.705,30.547,8.934,0,0
11,1,0,0,1,2,0,765.605,43.683,71.892,32.81,29.454,8.824,0,0
12,1,0,0,2,3,0,923.729,38.478,103.037,30.768,30.533,8.855,0,0
13,1,0,0,3,4,0,852.854,142.086,88.102,30.619,30.388,8.813,0,0
14,1,0,0,4,5,0,693.411,145.948,27.026,30.558,30.482,8.904,0,0
17,1,0,0,7,9,0,611.496,287.942,106.989,30.47,30.344,8.87,0,0
18,1,0,0,8,10,0,679.423,302.724,71.428,30.648,30.334,8.809,0,0
19,1,0,0,9,11,0,1158.595,318.612,13.651,31.063,30.974,8.961,0,0
20,1,0,0,10,12,0,1084.512,390.403,122.148,31.046,30.869,8.944,0,0
21,2,0,0,0,0,0,1711.299,173.394,131.708,30.604,30.481,8.91,0,0
22,2,0,0,1,1,0,1462.162,252.122,-28.736,30.606,30.467,8.908,0,0
23,2,0,0,2,2,0,1194.131,290.54,21.18,30.642,30.397,8.903,0,0
25,3,0,0,0,0,0,2046.138,31.289,50.671,30.228,30.139,8.805,0,0
26,3,0,0,1,1,0,2211.024,121.708,101.758,30.647,30.515,8.835,0,0
27,3,0,0,2,2,0,2184.466,236.745,1.784,30.751,30.675,8.873,0,0
