<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,2
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,1,0,0,0,414.338,32.83,-22.455,31.754,31.646,8.987,0,0
1,0,0,1,1,1,0,111.974,72.694,13.145,31.791,31.687,9.083,0,0
3,0,0,1,3,3,0,368.444,142.555,103.813,31.781,31.741,9.004,0,0
5,0,0,1,5,5,0,363.684,374.388,65.038,31.738,31.592,9.061,0,0
6,1,0,1,0,1,0,736.205,72.641,90.303,31.91,31.619,9.647,0,0
7,1,0,1,1,2,0,675.428,42.547,78.803,31.782,31.491,9.053,0,0
9,1,0,1,3,4,0,1123.902,281.849,42.677,31.749,31.607,9.065,0,0
10,1,0,1,4,5,0,1079.998,360.798,-11.639,32.307,32.246,9.151,0,0
11,2,0,1,0,0,0,1687.667,27.752,116.904,31.993,31.599,9.015,0,0
12,2,0,1,1,1,0,1599.548,165.897,103.685,31.305,31.069,8.925,0,0
13,2,0,1,2,3,0,1354.314,370.213,93.126,31.7,31.587,9.055,0,0
14,2,0,1,3,4,0,1556.841,393.999,68.432,32.031,32.01,9.078,0,0
15,3,0,1,0,0,0,1932.77,49.987,34.267,31.864,31.692,9.009,0,0
16,3,0,1,1,1,0,1878.288,107.966,-10.145,31.898,31.767,9.11,0,0
17,3,0,1,2,2,0,2215.975,198.149,68.122,31.652,31.46,9.03,0,0
18,3,0,1,3,3,0,2147.868,208.546,19.358,31.801,31.772,9.012,0,0
19,3,0,1,4,4,0,2149.141,393.461,31.005,31.98,31.83,9.045,0,0
20,3,0,1,5,5,0,1781.869,403.911,-4.688,32.321,32.116,9.051,0,0
21,4,0,1,0,1,0,2603.138,42.209,91.086,31.491,31.16,8.964,0,0
22,4,0,1,1,2,0,2790.383,124.764,58.253,31.912,31.771,9.027,0,0
25,5,0,1,0,0,0,3396.582,185.311,-27.771,31.86,31.777,9.106,0,0
26,5,0,1,1,2,0,3464.978,308.736,91.637,32.143,31.328,8.996,0,0
27,5,0,1,2,3,0,3197.46,310.685,-42.677,31.09,31.034,8.974,0,0
28,6,0,1,0,0,0,3894.26,96.628,130.4,31.053,30.904,8.95,0,0
29,6,0,1,1,1,0,3591.328,100.07,11.612,32.32,31.791,9.005,0,0
30,6,0,1,2,2,0,3473.114,203.432,3.606,31.942,31.799,9.036,0,0
31,6,0,1,3,3,0,3647.544,208.324,35.802,31.412,31.264,8.968,0,0
32,6,0,1,4,4,0,3848.546,306.458,126.147,31.433,31.331,8.98,0,0
33,6,0,1,5,6,0,3540.618,384.945,-8.621,31.99,31.967,9.066,0,0
34,6,0,1,6,7,0,3947.922,407.911,33.073,32.052,31.928,9.07,0,0
35,7,0,1,0,1,0,4086.46,78.2,18.734,31.492,31.34,8.99,0,0
36,7,0,1,1,2,0,4417.924,105.182,78.277,31.632,31.517,9.036,0,0
