<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,0,0,0,0,389.412,25.389,125.471,30.656,30.583,8.846,0,0
1,0,0,0,1,1,0,199.009,47.774,92.362,30.915,30.692,8.899,0,0
2,0,0,0,2,2,0,83.87,108.829,15.454,30.63,30.502,8.917,0,0
3,0,0,0,3,3,0,52.885,226.821,-17.929,31.39,31.313,8.972,0,0
4,0,0,0,4,4,0,570.4,278.85,-20.188,31.261,31.143,8.929,0,0
6,1,0,0,0,0,0,700.142,21.825,43.925,30.612,30.449,8.907,0,0
7,1,0,0,1,1,0,912.737,43.76,42.888,30.922,30.537,8.878,0,0
8,1,0,0,2,2,0,774.303,56.497,42.586,31.201,30.969,8.981,0,0
9,1,0,0,3,4,0,914.331,189.971,4.605,30.754,30.736,8.883,0,0
12,1,0,0,6,8,0,920.645,390.932,-26.115,30.53,30.301,8.873,0,0
13,2,0,0,0,0,0,1176.25,113.749,61.805,30.86,30.657,8.886,0,0
14,2,0,0,1,1,0,1440.942,150.693,80.693,30.37,30.239,8.841,0,0
15,2,0,0,2,2,0,1250.22,316.879,-41.149,31.105,30.903,8.957,0,0
16,2,0,0,3,3,0,1328.681,354.386,18.417,30.56,30.249,8.87,0,0
17,2,0,0,4,4,0,1729.117,410.056,10.759,31.726,31.421,8.951,0,0
18,3,0,0,0,1,0,1997.245,53.978,44.341,29.999,29.901,8.737,0,0
19,3,0,0,1,2,0,2299.485,107.196,128.963,30.764,30.675,8.875,0,0
21,3,0,0,3,5,0,2163.252,360.902,113.15,30.791,30.687,8.881,0,0
22,3,0,0,4,7,0,2292.981,379.799,14.654,31.304,31.114,8.931,0,0
23,4,0,0,0,0,0,2332.676,29.139,45.161,31.011,30.778,8.926,0,0
24,4,0,0,1,2,0,2858.218,118.839,0.087,31.047,30.898,8.948,0,0
25,4,0,0,2,3,0,2628.572,191.554,127.604,30.674,30.618,8.854,0,0
