<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,2
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,1,0,2,0,196.507,73.177,60.751,36.584,36.485,9.745,0,0
2,0,0,1,2,5,0,573.286,276.131,-12.532,36.407,36.261,9.692,0,0
3,1,0,1,0,0,0,700.218,30.705,64.477,36.38,36.19,9.679,0,0
4,1,0,1,1,1,0,918.611,56.081,123.786,36.412,36.341,9.703,0,0
5,1,0,1,2,2,0,775.76,60.762,49.164,37.001,36.804,9.764,0,0
6,1,0,1,3,4,0,926.877,190.855,32.691,36.055,36.031,9.614,0,0
7,1,0,1,4,6,0,913.165,384.962,106.795,36.066,35.97,9.607,0,0
8,2,0,1,0,0,0,1181.863,123.128,44.444,37.226,37.023,9.744,0,0
9,2,0,1,1,1,0,1443.09,182.019,66.657,36.021,35.924,9.596,0,0
10,2,0,1,2,2,0,1255.83,308.036,-31.28,36.949,36.9,9.692,0,0
11,2,0,1,3,3,0,1326.549,339.978,122.883,36.547,36.441,9.656,0,0
12,3,0,1,0,0,0,2086.528,31.123,89.527,36.292,36.042,9.647,0,0
13,3,0,1,1,2,0,1989.565,74.394,73.61,36.38,36.209,9.681,0,0
14,3,0,1,2,3,0,2296.894,142.472,123.403,36.918,36.782,9.75,0,0
15,3,0,1,3,4,0,2286.948,373.396,116.725,37.351,37.279,9.794,0,0
16,3,0,1,4,5,0,2170.884,392.302,4.437,36.011,35.911,9.592,0,0
17,3,0,1,5,6,0,1948.508,398.417,40.994,36.825,36.747,9.733,0,0
18,3,0,1,6,7,0,1750.645,420.741,-0.242,40.379,25.281,8.764,0,0
19,4,0,1,0,0,0,2323.032,63.678,46.438,37.331,37.16,9.776,0,0
20,4,0,1,1,1,0,2874.775,128.06,-10.253,37.317,37.052,9.839,0,0
21,4,0,1,2,4,0,2611.572,225.744,19.117,36.287,36.178,9.665,0,0
22,4,0,1,3,5,0,2866.45,267.203,19.35,36.357,36.332,9.695,0,0
23,5,0,1,0,0,0,3126.256,21.595,47.948,37.114,36.897,9.791,0,0
24,5,0,1,1,1,0,2976.362,33.21,76.511,37.162,36.784,9.782,0,0
25,5,0,1,2,2,0,3068.747,32.576,127.082,33.65,33.551,9.272,0,0
26,5,0,1,3,3,0,2997.11,78.649,37.172,36.475,36.446,9.647,0,0
27,5,0,1,4,5,0,3414.116,182.482,67.467,36.82,36.678,9.723,0,0
28,5,0,1,5,6,0,2909.992,206.893,14.677,36.963,36.844,9.686,0,0
29,5,0,1,6,8,0,3407.521,295.821,24.493,36.681,36.64,9.7,0,0
30,5,0,1,7,9,0,3118.984,394.711,115.573,36.524,36.471,9.657,0,0
31,6,0,1,0,0,0,3742.502,53.734,50.475,36.358,36.308,9.613,0,0
33,6,0,1,2,2,0,3939.093,330.799,-22.389,37.687,37.543,9.873,0,0
35,7,0,1,1,1,0,4050.545,190.978,2.696,36.208,35.943,9.623,0,0
36,7,0,1,2,2,0,4089.013,241.927,121.523,36.404,36.229,9.687,0,0
37,7,0,1,3,3,0,4558.845,257.407,80.035,36.835,36.773,9.738,0,0
38,7,0,1,4,4,0,4304.273,271.297,90.67,36.509,36.45,9.652,0,0
40,7,0,1,6,6,0,4413.459,297.187,-9.247,35.965,35.733,9.563,0,0
41,7,0,1,7,7,0,4278.419,346.002,-39.609,37.059,36.993,9.796,0,0
42,8,0,1,0,0,0,4714.08,50.004,60.133,37.593,37.439,9.847,0,0
43,8,0,1,1,1,0,4845.982,213.31,72.199,36.397,36.295,9.695,0,0
44,8,0,1,2,4,0,4832.931,389.045,125.862,36.259,36.066,9.646,0,0
45,9,0,1,0,0,0,5621.912,105.469,99.606,36.977,36.888,9.772,0,0
46,9,0,1,1,1,0,5252.925,351.473,38.267,36.904,36.751,9.744,0,0
47,9,0,1,2,2,0,5207.808,361.176,-35.307,37.853,37.517,9.892,0,0
48,0,1,1,0,1,0,170.371,433.859,44.295,36.486,36.323,9.632,0,0
49,0,1,1,1,2,0,232.567,602.127,60.757,37.195,36.983,9.735,0,0
50,0,1,1,2,3,0,433.289,619.453,68.404,36.47,36.344,9.711,0,0
51,0,1,1,3,4,0,196.597,763.254,-13.149,37.716,37.579,9.804,0,0
52,0,1,1,4,6,0,80.992,778.614,-38.357,36.842,36.792,9.741,0,0
53,1,1,1,0,0,0,698.394,479.048,98.32,36.053,35.899,9.596,0,0
54,1,1,1,1,1,0,801.977,606.525,85.887,36.444,36.26,9.696,0,0
55,1,1,1,2,2,0,658.692,650.138,48.642,37.37,36.882,9.744,0,0
56,1,1,1,3,3,0,599.413,771.09,7.506,36.878,36.724,9.737,0,0
57,2,1,1,0,1,0,1506.977,535.077,4.16,35.711,35.466,9.572,0,0
58,2,1,1,1,2,0,1352.372,706.996,-5.119,35.894,35.785,9.639,0,0
59,2,1,1,2,3,0,1646.005,713.501,23.525,36.023,35.468,9.456,0,0
60,2,1,1,3,4,0,1473.678,718.228,-16.489,35.717,35.615,9.593,0,0
61,2,1,1,4,5,0,1447.818,771.276,69.153,37.309,37.189,9.777,0,0
62,2,1,1,5,6,0,1522.422,828.199,-3.674,39.309,27.078,8.873,0,0
63,3,1,1,0,2,0,2258.859,490.431,118.807,36.177,36.126,9.643,0,0
64,3,1,1,1,4,0,1975.034,695.666,25.368,36.094,35.975,9.612,0,0
65,4,1,1,0,0,0,2886.064,442.788,89.898,37.929,37.042,9.761,0,0
66,4,1,1,1,1,0,2817.019,555.219,-37.951,36.228,36.129,9.65,0,0
67,4,1,1,2,2,0,2452.629,697.327,-41.073,17.534,16.709,6.974,0,0
68,4,1,1,3,3,0,2520.181,718.123,108.222,16.115,14.697,6.571,0,0
69,4,1,1,4,4,0,2550.222,798.939,120.318,36.737,36.491,9.687,0,0
70,4,1,1,5,5,0,2665.792,806.474,61.435,36.375,36.134,9.671,0,0
71,4,1,1,6,6,0,2723.425,811.959,15.131,36.883,36.784,9.746,0,0
72,5,1,1,0,2,0,3295.202,701.028,132.524,36.544,36.405,9.65,0,0
73,5,1,1,1,3,0,3039.493,730.935,41.227,37.142,36.94,9.8,0,0
74,6,1,1,0,1,0,3851.53,507.507,76.087,37.681,37.565,9.875,0,0
76,6,1,1,2,4,0,3875.273,764.918,116.622,37.389,37.307,9.803,0,0
77,7,1,1,0,1,0,4144.16,559.706,-7.259,36.898,36.747,9.743,0,0
78,7,1,1,1,2,0,4453.994,643.155,96.495,34.869,34.578,9.339,0,0
80,7,1,1,3,4,0,4077.427,766.169,-42.188,37.032,36.877,9.778,0,0
